    nm         	nN
6.097842e+001	-1.193357e-001
6.128905e+001	-1.163294e-001
6.120136e+001	-1.313324e-001
6.161158e+001	-1.238238e-001
6.213797e+001	-1.110625e-001
6.276395e+001	-9.379880e-002
6.274264e+001	-1.058003e-001
6.265496e+001	-1.208033e-001
6.273324e+001	-1.283025e-001
6.277831e+001	-1.373028e-001
6.376942e+001	-1.035302e-001
6.386430e+001	-1.102789e-001
6.390938e+001	-1.192789e-001
6.392128e+001	-1.297796e-001
6.429830e+001	-1.237717e-001
6.494087e+001	-1.057577e-001
6.561663e+001	-8.624283e-002
6.619281e+001	-7.123032e-002
6.602214e+001	-8.998530e-002
6.593445e+001	-1.049883e-001
6.662681e+001	-8.472310e-002
6.697064e+001	-8.021604e-002
6.724808e+001	-7.871052e-002
6.730976e+001	-8.696006e-002
6.755401e+001	-8.695532e-002
6.701821e+001	-1.222188e-001
6.784335e+001	-9.595052e-002
6.823696e+001	-8.919229e-002
6.808289e+001	-1.071969e-001
6.932294e+001	-6.216883e-002
6.896970e+001	-8.917807e-002
6.815175e+001	-1.371986e-001
6.859517e+001	-1.281888e-001
6.927093e+001	-1.086740e-001
6.891769e+001	-1.356837e-001
6.967645e+001	-1.124164e-001
7.010325e+001	-1.041574e-001
7.013174e+001	-1.139077e-001
7.016023e+001	-1.236581e-001
7.055385e+001	-1.168998e-001
7.091428e+001	-1.116424e-001
7.129130e+001	-1.056345e-001
7.178449e+001	-9.437397e-002
7.181298e+001	-1.041243e-001
7.154274e+001	-1.273816e-001
7.162100e+001	-1.348812e-001
7.208101e+001	-1.251209e-001
7.227548e+001	-1.273674e-001
7.255291e+001	-1.258619e-001
7.266438e+001	-1.318607e-001
7.270947e+001	-1.408606e-001
7.335204e+001	-1.228461e-001
7.319796e+001	-1.408511e-001
7.327624e+001	-1.483503e-001
7.405159e+001	-1.243327e-001
7.396390e+001	-1.393361e-001
7.439072e+001	-1.310767e-001
7.486732e+001	-1.205665e-001
7.439790e+001	-1.528289e-001
7.429361e+001	-1.685824e-001
7.410635e+001	-1.880877e-001
7.504765e+001	-1.565667e-001
7.522551e+001	-1.595635e-001
7.541997e+001	-1.618099e-001
7.524930e+001	-1.805649e-001
7.599145e+001	-1.580485e-001
7.620250e+001	-1.595445e-001
7.669570e+001	-1.482840e-001
7.697314e+001	-1.467785e-001
7.723398e+001	-1.460233e-001
7.761101e+001	-1.400155e-001
7.760630e+001	-1.512666e-001
7.763479e+001	-1.610169e-001
7.767988e+001	-1.700168e-001
7.820627e+001	-1.572555e-001
7.813518e+001	-1.715081e-001
7.798111e+001	-1.895127e-001
7.862368e+001	-1.714987e-001
7.919986e+001	-1.564862e-001
7.924494e+001	-1.654861e-001
7.904108e+001	-1.857418e-001
7.935171e+001	-1.827355e-001
7.972874e+001	-1.767277e-001
7.984021e+001	-1.827261e-001
7.990189e+001	-1.909756e-001
8.026232e+001	-1.857182e-001
8.027421e+001	-1.962189e-001
8.055165e+001	-1.947134e-001
8.104485e+001	-1.834528e-001
8.080778e+001	-2.052098e-001
8.184868e+001	-1.691859e-001
8.393517e+001	-8.588762e-002
8.446156e+001	-7.312628e-002
8.546927e+001	-3.860324e-002
8.533179e+001	-5.585743e-002
8.526069e+001	-7.011052e-002
8.562112e+001	-6.485307e-002
8.573259e+001	-7.085144e-002
8.657432e+001	-4.383228e-002
8.663601e+001	-5.208181e-002
8.659811e+001	-6.483412e-002
8.665979e+001	-7.308366e-002
8.695383e+001	-7.082775e-002
8.767939e+001	-4.906131e-002
8.792363e+001	-4.905658e-002
8.785253e+001	-6.330967e-002
8.773166e+001	-7.981348e-002
8.822485e+001	-6.855291e-002
8.865167e+001	-6.029346e-002
8.931084e+001	-4.152902e-002
8.962147e+001	-3.852272e-002
8.936782e+001	-6.102964e-002
8.986102e+001	-4.976908e-002
8.970693e+001	-6.777411e-002
8.955286e+001	-8.577870e-002
9.039459e+001	-5.875953e-002
9.090439e+001	-4.674858e-002
9.096608e+001	-5.499812e-002
9.099455e+001	-6.474887e-002
9.137158e+001	-5.874059e-002
9.151624e+001	-6.323863e-002
9.172729e+001	-6.473468e-002
9.210433e+001	-5.872638e-002
9.193365e+001	-7.748180e-002
9.234386e+001	-6.997318e-002
9.300304e+001	-5.120829e-002
9.278256e+001	-7.221488e-002
9.284425e+001	-8.046442e-002
9.380216e+001	-4.819253e-002
9.349871e+001	-7.295105e-002
9.364338e+001	-7.744864e-002
9.383783e+001	-7.969508e-002
9.424805e+001	-7.218646e-002
9.462507e+001	-6.617862e-002
9.506849e+001	-5.716878e-002
9.483142e+001	-7.892575e-002
9.504247e+001	-8.042178e-002
9.606678e+001	-4.514835e-002
9.601229e+001	-5.865061e-002
9.569223e+001	-8.415953e-002
9.646758e+001	-6.014191e-002
9.624711e+001	-8.114850e-002
9.620922e+001	-9.390036e-002
9.663603e+001	-8.564136e-002
9.697985e+001	-8.113429e-002
9.752284e+001	-6.762255e-002
9.826500e+001	-4.510573e-002
9.875820e+001	-3.384517e-002
9.900245e+001	-3.384043e-002
9.909732e+001	-4.058918e-002
9.940796e+001	-3.758290e-002
1.000339e+002	-2.031923e-002
1.000292e+002	-3.157031e-002
1.002569e+002	-3.231597e-002
1.003683e+002	-3.831434e-002
1.008450e+002	-2.780417e-002
1.011556e+002	-2.479788e-002
1.020637e+002	5.222391e-003
1.020756e+002	-5.278301e-003
1.026020e+002	7.483032e-003
1.019168e+002	-3.453398e-002
1.022275e+002	-3.152769e-002
1.031024e+002	-3.008195e-003
1.033466e+002	-3.003456e-003
1.029602e+002	-3.151349e-002
1.029057e+002	-4.501574e-002
1.032163e+002	-4.200945e-002
1.038091e+002	-2.624656e-002
1.042691e+002	-1.648677e-002
1.044968e+002	-1.723243e-002
1.050232e+002	-4.471083e-003
1.051180e+002	-1.121984e-002
1.051133e+002	-2.247093e-002
1.057725e+002	-3.706488e-003
1.054193e+002	-3.071573e-002
1.058461e+002	-2.245673e-002
1.060239e+002	-2.545355e-002
1.063844e+002	-2.019609e-002
1.062801e+002	-3.594951e-002
1.062422e+002	-4.870138e-002
1.068681e+002	-3.143771e-002
1.074111e+002	-1.792598e-002
1.075890e+002	-2.092280e-002
1.075013e+002	-3.592583e-002
1.076128e+002	-4.192421e-002
1.082056e+002	-2.616131e-002
1.085162e+002	-2.315502e-002
1.081630e+002	-5.016427e-002
1.089715e+002	-2.464633e-002
1.092821e+002	-2.164004e-002
1.090617e+002	-4.264618e-002
1.097540e+002	-2.238095e-002
1.100481e+002	-2.012505e-002
1.100434e+002	-3.137614e-002
1.102378e+002	-3.362257e-002
1.101667e+002	-4.787522e-002
1.105603e+002	-4.111699e-002
1.107050e+002	-4.561458e-002
1.114804e+002	-2.159741e-002
1.123885e+002	8.423299e-003
1.124502e+002	1.733144e-004
1.122795e+002	-1.858165e-002
1.121254e+002	-3.658624e-002
1.126518e+002	-2.382490e-002
1.127799e+002	-2.907288e-002
1.133395e+002	-1.481076e-002
1.136003e+002	-1.405563e-002
1.136786e+002	-2.155479e-002
1.138066e+002	-2.680278e-002
1.143496e+002	-1.329104e-002
1.141624e+002	-3.279641e-002
1.139419e+002	-5.380256e-002
1.144849e+002	-4.029082e-002
1.153598e+002	-1.177132e-002
1.154547e+002	-1.852008e-002
1.154666e+002	-2.902078e-002
1.158270e+002	-2.376334e-002
1.160215e+002	-2.600976e-002
1.156516e+002	-5.376940e-002
1.159789e+002	-5.001272e-002
1.166048e+002	-3.274905e-002
1.167827e+002	-3.574587e-002
1.169108e+002	-4.099385e-002
1.175367e+002	-2.373018e-002
1.181129e+002	-8.717670e-003
1.185231e+002	-1.209046e-003
1.186678e+002	-5.706648e-003
1.183146e+002	-3.271589e-002
1.184095e+002	-3.946466e-002
1.189856e+002	-2.445215e-002
1.193129e+002	-2.069548e-002
1.191588e+002	-3.870006e-002
1.194030e+002	-3.869532e-002
1.199294e+002	-2.593398e-002
1.205554e+002	-8.670309e-003
1.205507e+002	-1.992140e-002
1.204962e+002	-3.342366e-002
1.212383e+002	-1.090727e-002
1.211507e+002	-2.591030e-002
1.211128e+002	-3.866217e-002
1.214234e+002	-3.565589e-002
1.224643e+002	3.674934e-004
1.228911e+002	8.626944e-003
1.222391e+002	-3.188973e-002
1.225166e+002	-3.038422e-002
1.231093e+002	-1.462132e-002
1.236357e+002	-1.859991e-003
1.233655e+002	-2.511729e-002
1.230454e+002	-5.062576e-002
1.235718e+002	-3.786443e-002
1.239654e+002	-3.110620e-002
1.245416e+002	-1.609369e-002
1.244208e+002	-3.259749e-002
1.242667e+002	-5.060208e-002
1.243947e+002	-5.585007e-002
1.251535e+002	-3.258329e-002
1.254973e+002	-2.807622e-002
1.260901e+002	-1.231333e-002
1.266829e+002	3.449555e-003
1.264624e+002	-1.755658e-002
1.262752e+002	-3.706194e-002
1.268845e+002	-2.054866e-002
1.271620e+002	-1.904315e-002
1.273730e+002	-2.053919e-002
1.275177e+002	-2.503678e-002
1.274798e+002	-3.778865e-002
1.277738e+002	-3.553275e-002
1.281343e+002	-3.027529e-002
1.281793e+002	-3.927522e-002
1.283240e+002	-4.377281e-002
1.289334e+002	-2.725953e-002
1.291942e+002	-2.650441e-002
1.295546e+002	-2.124695e-002
1.296993e+002	-2.574454e-002
1.296614e+002	-3.849642e-002
1.299555e+002	-3.624052e-002
1.299342e+002	-4.824199e-002
1.302614e+002	-4.448532e-002
1.304724e+002	-4.598135e-002
1.309159e+002	-3.697196e-002
1.316746e+002	-1.370518e-002
1.317861e+002	-1.970356e-002
1.322295e+002	-1.069415e-002
1.322414e+002	-2.119485e-002
1.322865e+002	-3.019478e-002
1.324311e+002	-3.469237e-002
1.322107e+002	-5.569852e-002
1.325711e+002	-5.044106e-002
1.332634e+002	-3.017584e-002
1.338230e+002	-1.591373e-002
1.344656e+002	2.100328e-003
1.347928e+002	5.857003e-003
1.349375e+002	1.359413e-003
1.345345e+002	-2.790100e-002
1.351770e+002	-9.886932e-003
1.355873e+002	-2.378309e-003
1.354664e+002	-1.888213e-002
1.361255e+002	-1.176794e-004
1.357059e+002	-3.012848e-002
1.357676e+002	-3.837802e-002
1.367089e+002	-6.856969e-003
1.367706e+002	-1.510650e-002
1.367161e+002	-2.860876e-002
1.371429e+002	-2.034975e-002
1.375199e+002	-1.434190e-002
1.377642e+002	-1.433717e-002
1.378591e+002	-2.108593e-002
1.381531e+002	-1.883003e-002
1.383973e+002	-1.882529e-002
1.388573e+002	-9.065500e-003
1.390020e+002	-1.356310e-002
1.386986e+002	-3.832118e-002
1.387105e+002	-4.882189e-002
1.392700e+002	-3.455977e-002
1.394479e+002	-3.755659e-002
1.393602e+002	-5.255962e-002
1.399696e+002	-3.604634e-002
1.402470e+002	-3.454083e-002
1.404913e+002	-3.453609e-002
1.414824e+002	-7.638744e-004
1.414611e+002	-1.276535e-002
1.414730e+002	-2.326605e-002
1.418168e+002	-1.875899e-002
1.420776e+002	-1.800387e-002
1.425211e+002	-8.994471e-003
1.425495e+002	-1.874478e-002
1.427274e+002	-2.174160e-002
1.430546e+002	-1.798493e-002
1.429006e+002	-3.598951e-002
1.431946e+002	-3.373361e-002
1.437044e+002	-2.172266e-002
1.438988e+002	-2.396909e-002
1.441597e+002	-2.321397e-002
1.445035e+002	-1.870690e-002
1.447644e+002	-1.795177e-002
1.454401e+002	1.563057e-003
1.448711e+002	-3.520124e-002
1.454639e+002	-1.943834e-002
1.463056e+002	7.580373e-003
1.460188e+002	-1.642732e-002
1.461137e+002	-2.317607e-002
1.466235e+002	-1.116512e-002
1.468013e+002	-1.416194e-002
1.466307e+002	-3.291692e-002
1.471736e+002	-1.940518e-002
1.481150e+002	1.211631e-002
1.483924e+002	1.362182e-002
1.483711e+002	1.619882e-003
1.484826e+002	-4.378469e-003
1.487102e+002	-5.124122e-003
1.493528e+002	1.289037e-002
1.490825e+002	-1.036738e-002
1.486463e+002	-4.112856e-002
1.491893e+002	-2.761684e-002
1.497489e+002	-1.335472e-002
1.500263e+002	-1.184921e-002
1.501212e+002	-1.859796e-002
1.498510e+002	-4.185527e-002
1.500952e+002	-4.185053e-002
1.508042e+002	-2.083492e-002
1.512642e+002	-1.107514e-002
1.514586e+002	-1.332156e-002
1.518688e+002	-5.812951e-003
1.518807e+002	-1.631365e-002
1.519590e+002	-2.381280e-002
1.523028e+002	-1.930573e-002
1.523977e+002	-2.605449e-002
1.530735e+002	-6.539651e-003
1.530522e+002	-1.854114e-002
1.532632e+002	-2.003717e-002
1.534079e+002	-2.453477e-002
1.537019e+002	-2.227887e-002
1.545603e+002	5.490231e-003
1.542402e+002	-2.001823e-002
1.548994e+002	-1.253785e-003
1.550938e+002	-3.500211e-003
1.551057e+002	-1.400091e-002
1.556985e+002	1.761963e-003
1.559926e+002	4.017865e-003
1.557223e+002	-1.923943e-002
1.564976e+002	4.777734e-003
1.565759e+002	-2.721413e-003
1.560235e+002	-3.873533e-002
1.562014e+002	-4.173215e-002
1.569435e+002	-1.921575e-002
1.570550e+002	-2.521413e-002
1.573656e+002	-2.220783e-002
1.574605e+002	-2.895659e-002
1.581197e+002	-1.019214e-002
1.584137e+002	-7.936238e-003
1.585086e+002	-1.468500e-002
1.584209e+002	-2.968804e-002
1.591796e+002	-6.421251e-003
1.599716e+002	1.834673e-002
1.598175e+002	3.416959e-004
1.592983e+002	-3.417142e-002
1.597085e+002	-2.666280e-002
1.602515e+002	-1.315108e-002
1.604958e+002	-1.314634e-002
1.606902e+002	-1.539276e-002
1.604532e+002	-3.714930e-002
1.608136e+002	-3.189184e-002
1.614894e+002	-1.237700e-002
1.616008e+002	-1.837538e-002
1.619779e+002	-1.236754e-002
1.620395e+002	-2.061707e-002
1.619684e+002	-3.486972e-002
1.624450e+002	-2.435954e-002
1.627723e+002	-2.060286e-002
1.632489e+002	-1.009268e-002
1.628790e+002	-3.785233e-002
1.635216e+002	-1.983827e-002
1.634339e+002	-3.484130e-002
1.633130e+002	-5.134512e-002
1.642875e+002	-1.832328e-002
1.646812e+002	-1.156505e-002
1.644939e+002	-3.107042e-002
1.649871e+002	-1.980985e-002
1.650986e+002	-2.580822e-002
1.658241e+002	-4.042221e-003
1.662509e+002	4.216783e-003
1.655990e+002	-3.629945e-002
1.661751e+002	-2.128695e-002
1.663530e+002	-2.428377e-002
1.667632e+002	-1.677515e-002
1.668747e+002	-2.277352e-002
1.670028e+002	-2.802150e-002
1.674462e+002	-1.901211e-002
1.674747e+002	-2.876242e-002
1.680508e+002	-1.374991e-002
1.681955e+002	-1.824750e-002
1.681078e+002	-3.325054e-002
1.685346e+002	-2.499153e-002
1.691440e+002	-8.478248e-003
1.690563e+002	-2.348128e-002
1.694997e+002	-1.447188e-002
1.700925e+002	1.290994e-003
1.692248e+002	-4.898029e-002
1.697844e+002	-3.471817e-002
1.699788e+002	-3.696460e-002
1.707210e+002	-1.444820e-002
1.708656e+002	-1.894579e-002
1.713256e+002	-9.186018e-003
1.718520e+002	3.575315e-003
1.717477e+002	-1.217810e-002
1.718592e+002	-1.817647e-002
1.719375e+002	-2.567562e-002
1.721983e+002	-2.492049e-002
1.725920e+002	-1.816226e-002
1.733507e+002	5.104505e-003
1.733626e+002	-5.396186e-003
1.733745e+002	-1.589689e-002
1.737515e+002	-9.889038e-003
1.737136e+002	-2.264090e-002
1.741238e+002	-1.513229e-002
1.744345e+002	-1.212600e-002
1.745625e+002	-1.737398e-002
1.749229e+002	-1.211652e-002
1.747191e+002	-3.237229e-002
1.746812e+002	-4.512415e-002
1.751578e+002	-3.461397e-002
1.758501e+002	-1.434875e-002
1.765259e+002	5.166081e-003
1.764050e+002	-1.133772e-002
1.762012e+002	-3.159347e-002
1.766778e+002	-2.108331e-002
1.769718e+002	-1.882740e-002
1.772326e+002	-1.807227e-002
1.774105e+002	-2.106909e-002
1.776714e+002	-2.031397e-002
1.782475e+002	-5.301466e-003
1.782262e+002	-1.730294e-002
1.781717e+002	-3.080520e-002
1.785986e+002	-2.254620e-002
1.790586e+002	-1.278641e-002
1.792364e+002	-1.578323e-002
1.787172e+002	-5.029636e-002
1.801066e+002	1.485173e-003
1.807326e+002	1.874929e-002
1.805453e+002	-7.565151e-004
1.804079e+002	-1.801071e-002
1.809508e+002	-4.498975e-003
1.806806e+002	-2.775628e-002
1.805929e+002	-4.275933e-002
1.811027e+002	-3.074838e-002
1.816623e+002	-1.648625e-002
1.821222e+002	-6.726471e-003
1.823001e+002	-9.723289e-003
