    nm         	nN
1.343457e+002	-4.688457e-002
1.350381e+002	-2.661906e-002
1.353487e+002	-2.361272e-002
1.357092e+002	-1.835515e-002
1.361692e+002	-8.595229e-003
1.362972e+002	-1.384325e-002
1.362759e+002	-2.584479e-002
1.364372e+002	-2.959202e-002
1.366648e+002	-3.033764e-002
1.367431e+002	-3.783683e-002
1.374853e+002	-1.532015e-002
1.374142e+002	-2.957292e-002
1.381231e+002	-8.557025e-003
1.380023e+002	-2.506097e-002
1.377320e+002	-4.831848e-002
1.388559e+002	-8.542695e-003
1.391831e+002	-4.785963e-003
1.384150e+002	-5.055533e-002
1.383439e+002	-6.480810e-002
1.390860e+002	-4.229141e-002
1.392971e+002	-4.378743e-002
1.400890e+002	-1.901963e-002
1.403996e+002	-1.601323e-002
1.408763e+002	-5.502924e-003
1.409047e+002	-1.525329e-002
1.408171e+002	-3.025645e-002
1.413766e+002	-1.599413e-002
1.411064e+002	-3.925164e-002
1.415000e+002	-3.249330e-002
1.419932e+002	-2.123259e-002
1.421545e+002	-2.497978e-002
1.421498e+002	-3.623097e-002
1.428255e+002	-1.671586e-002
1.422067e+002	-5.573171e-002
1.426336e+002	-4.747257e-002
1.429608e+002	-4.371579e-002
1.431718e+002	-4.521185e-002
1.433331e+002	-4.895902e-002
1.441251e+002	-2.419118e-002
1.439046e+002	-4.519752e-002
1.444310e+002	-3.243598e-002
1.443765e+002	-4.593835e-002
1.443718e+002	-5.718951e-002
1.450476e+002	-3.767445e-002
1.458727e+002	-1.140581e-002
1.459510e+002	-1.890500e-002
1.450832e+002	-6.917672e-002
1.454602e+002	-6.316881e-002
1.463186e+002	-3.539933e-002
1.462807e+002	-4.815132e-002
1.468901e+002	-3.163783e-002
1.474994e+002	-1.512434e-002
1.470134e+002	-4.813699e-002
1.467598e+002	-7.064412e-002
1.475517e+002	-4.587628e-002
1.476798e+002	-5.112423e-002
1.481564e+002	-4.061393e-002
1.486164e+002	-3.085400e-002
1.488275e+002	-3.235002e-002
1.489721e+002	-3.684764e-002
1.492662e+002	-3.459163e-002
1.492117e+002	-4.809401e-002
1.495389e+002	-4.433727e-002
1.502147e+002	-2.482216e-002
1.503759e+002	-2.856940e-002
1.503878e+002	-3.907016e-002
1.509474e+002	-2.480783e-002
1.510423e+002	-3.155663e-002
1.515189e+002	-2.104633e-002
1.515972e+002	-2.854552e-002
1.521568e+002	-1.428320e-002
1.514716e+002	-5.630060e-002
1.514669e+002	-6.755176e-002
1.521426e+002	-4.803670e-002
1.528516e+002	-2.702085e-002
1.532784e+002	-1.876172e-002
1.535061e+002	-1.950734e-002
1.534516e+002	-3.300966e-002
1.533805e+002	-4.726242e-002
1.536911e+002	-4.425608e-002
1.537528e+002	-5.250561e-002
1.538643e+002	-5.850402e-002
1.542579e+002	-5.174567e-002
1.551992e+002	-2.022429e-002
1.554435e+002	-2.021952e-002
1.551566e+002	-4.422742e-002
1.550523e+002	-5.998093e-002
1.556285e+002	-4.496827e-002
1.558562e+002	-4.571388e-002
1.563494e+002	-3.445312e-002
1.564276e+002	-4.195232e-002
1.569208e+002	-3.069162e-002
1.568332e+002	-4.569478e-002
1.567455e+002	-6.069789e-002
1.569067e+002	-6.444512e-002
1.571676e+002	-6.368996e-002
1.575944e+002	-5.543082e-002
1.578718e+002	-5.392526e-002
1.583816e+002	-4.191411e-002
1.584433e+002	-5.016370e-002
1.591689e+002	-2.839747e-002
1.589650e+002	-4.865336e-002
1.599561e+002	-1.488075e-002
1.600510e+002	-2.162955e-002
1.599467e+002	-3.738310e-002
1.601909e+002	-3.737833e-002
1.602194e+002	-4.712870e-002
1.605633e+002	-4.262152e-002
1.604590e+002	-5.837507e-002
1.610020e+002	-4.486319e-002
1.611964e+002	-4.710959e-002
1.615569e+002	-4.185202e-002
1.616683e+002	-4.785043e-002
1.618960e+002	-4.859605e-002
1.628041e+002	-1.857545e-002
1.624841e+002	-4.408414e-002
1.630270e+002	-3.057222e-002
1.623751e+002	-7.108884e-002
1.627687e+002	-6.433050e-002
1.637100e+002	-3.280906e-002
1.637717e+002	-4.105864e-002
1.636674e+002	-5.681219e-002
1.642602e+002	-4.104910e-002
1.648695e+002	-2.453560e-002
1.651138e+002	-2.453083e-002
1.657398e+002	-7.266935e-003
1.653865e+002	-3.427641e-002
1.653652e+002	-4.627801e-002
1.655099e+002	-5.077558e-002
1.657044e+002	-5.302203e-002
1.663801e+002	-3.350692e-002
1.666244e+002	-3.350214e-002
1.668022e+002	-3.649898e-002
1.665818e+002	-5.750528e-002
1.664443e+002	-7.475961e-002
1.668047e+002	-6.950204e-002
1.678788e+002	-3.197747e-002
1.679571e+002	-3.947666e-002
1.674711e+002	-7.248933e-002
1.684622e+002	-3.871673e-002
1.690218e+002	-2.445441e-002
1.693822e+002	-1.919689e-002
1.692447e+002	-3.645122e-002
1.695885e+002	-3.194404e-002
1.696668e+002	-3.944323e-002
1.702762e+002	-2.292975e-002
1.704209e+002	-2.742737e-002
1.702834e+002	-4.468171e-002
1.706272e+002	-4.017452e-002
1.705893e+002	-5.292651e-002
1.710825e+002	-4.166575e-002
1.711940e+002	-4.766416e-002
1.708076e+002	-7.617442e-002
1.713837e+002	-6.116171e-002
1.716612e+002	-5.965615e-002
1.717229e+002	-6.790573e-002
1.722659e+002	-5.439386e-002
1.723275e+002	-6.264345e-002
1.728373e+002	-5.063230e-002
1.734965e+002	-3.186763e-002
1.736080e+002	-3.786604e-002
1.739684e+002	-3.260847e-002
1.742625e+002	-3.035252e-002
1.745399e+002	-2.884696e-002
1.744190e+002	-4.535091e-002
1.746301e+002	-4.684690e-002
1.747747e+002	-5.134448e-002
1.751518e+002	-4.533657e-002
1.756782e+002	-3.257504e-002
1.765365e+002	-4.805615e-003
1.765318e+002	-1.605677e-002
1.764607e+002	-3.030953e-002
1.769871e+002	-1.754799e-002
1.767666e+002	-3.855434e-002
1.771934e+002	-3.029520e-002
1.773713e+002	-3.329200e-002
1.775491e+002	-3.628884e-002
1.778930e+002	-3.178166e-002
1.779878e+002	-3.853046e-002
1.780495e+002	-4.678004e-002
1.786257e+002	-3.176733e-002
1.782890e+002	-5.802642e-002
1.783009e+002	-6.852717e-002
1.785120e+002	-7.002324e-002
1.796359e+002	-3.024744e-002
1.800959e+002	-2.048753e-002
1.800414e+002	-3.398985e-002
1.802524e+002	-3.548591e-002
1.808286e+002	-2.047320e-002
1.809069e+002	-2.797239e-002
1.813669e+002	-1.821248e-002
1.811796e+002	-3.771799e-002
1.817060e+002	-2.495645e-002
1.821826e+002	-1.444613e-002
1.822609e+002	-2.194532e-002
1.819740e+002	-4.595324e-002
1.826332e+002	-2.718857e-002
1.827944e+002	-3.093574e-002
1.825574e+002	-5.269249e-002
1.823535e+002	-7.294839e-002
1.830459e+002	-5.268293e-002
1.835557e+002	-4.067178e-002
1.830862e+002	-7.293406e-002
1.836790e+002	-5.717095e-002
1.842220e+002	-4.365908e-002
1.847318e+002	-3.164793e-002
1.846607e+002	-4.590070e-002
1.849216e+002	-4.514553e-002
