    nm         	nN
1.307348e+002	9.033852e+000
1.311458e+002	9.043998e+000
1.316125e+002	9.057527e+000
1.322089e+002	9.078947e+000
1.321564e+002	9.060909e+000
1.322337e+002	9.050763e+000
1.327559e+002	9.067674e+000
1.330742e+002	9.072183e+000
1.328734e+002	9.045126e+000
1.329507e+002	9.034979e+000
1.334729e+002	9.051890e+000
1.339024e+002	9.063164e+000
1.335718e+002	9.028215e+000
1.342980e+002	9.057527e+000
1.344495e+002	9.051890e+000
1.348420e+002	9.060909e+000
1.352900e+002	9.073311e+000
1.354415e+002	9.067674e+000
1.358154e+002	9.075565e+000
1.360225e+002	9.073311e+000
1.359329e+002	9.053018e+000
1.363068e+002	9.060909e+000
1.367549e+002	9.073311e+000
1.366282e+002	9.050763e+000
1.368909e+002	9.051890e+000
1.373575e+002	9.065419e+000
1.375090e+002	9.059781e+000
1.375677e+002	9.048508e+000
1.378675e+002	9.051890e+000
1.381858e+002	9.056399e+000
1.389120e+002	9.085712e+000
1.383960e+002	9.039488e+000
1.390294e+002	9.063164e+000
1.395517e+002	9.080074e+000
1.393694e+002	9.054145e+000
1.397062e+002	9.059781e+000
1.400802e+002	9.067674e+000
1.401760e+002	9.058654e+000
1.402347e+002	9.047381e+000
1.403306e+002	9.038361e+000
1.410197e+002	9.065419e+000
1.412267e+002	9.063164e+000
1.413040e+002	9.053018e+000
1.414740e+002	9.048508e+000
1.421075e+002	9.072183e+000
1.418881e+002	9.043998e+000
1.418912e+002	9.029343e+000
1.425803e+002	9.056399e+000
1.426947e+002	9.048508e+000
1.434209e+002	9.077820e+000
1.433128e+002	9.056399e+000
1.434271e+002	9.048508e+000
1.440606e+002	9.072183e+000
1.443604e+002	9.075565e+000
1.448085e+002	9.087967e+000
1.447560e+002	9.069929e+000
1.448703e+002	9.062036e+000
1.452628e+002	9.071056e+000
1.451176e+002	9.047381e+000
1.456398e+002	9.064292e+000
1.456059e+002	9.047381e+000
1.459427e+002	9.053018e+000
1.461313e+002	9.049636e+000
1.463568e+002	9.048508e+000
1.468049e+002	9.060909e+000
1.468822e+002	9.050763e+000
1.475713e+002	9.077820e+000
1.478155e+002	9.077820e+000
1.477629e+002	9.059781e+000
1.483408e+002	9.080074e+000
1.482327e+002	9.058654e+000
1.483471e+002	9.050763e+000
1.487581e+002	9.060909e+000
1.488724e+002	9.053018e+000
1.489312e+002	9.041743e+000
1.493236e+002	9.050763e+000
1.494380e+002	9.042870e+000
1.500715e+002	9.066547e+000
1.504454e+002	9.074438e+000
1.504300e+002	9.058654e+000
1.507668e+002	9.064292e+000
1.506587e+002	9.042870e+000
1.509770e+002	9.047381e+000
1.515920e+002	9.069929e+000
1.514468e+002	9.046254e+000
1.519505e+002	9.062036e+000
1.524727e+002	9.078947e+000
1.523460e+002	9.056399e+000
1.522935e+002	9.038361e+000
1.529456e+002	9.063164e+000
1.530599e+002	9.055272e+000
1.531743e+002	9.047381e+000
1.533257e+002	9.041743e+000
1.535699e+002	9.041743e+000
1.541292e+002	9.060909e+000
1.544475e+002	9.065419e+000
1.545063e+002	9.054145e+000
1.546948e+002	9.050763e+000
1.550502e+002	9.057527e+000
1.554797e+002	9.068801e+000
1.555941e+002	9.060909e+000
1.559680e+002	9.068801e+000
1.558413e+002	9.046254e+000
1.560855e+002	9.046254e+000
1.563482e+002	9.047381e+000
1.564811e+002	9.040616e+000
1.571702e+002	9.067674e+000
1.570064e+002	9.042870e+000
1.571393e+002	9.036106e+000
1.574205e+002	9.038361e+000
1.583321e+002	9.078947e+000
1.586134e+002	9.081202e+000
1.586906e+002	9.071056e+000
1.586011e+002	9.050763e+000
1.587710e+002	9.046254e+000
1.590893e+002	9.050763e+000
1.597414e+002	9.075565e+000
1.599114e+002	9.071056e+000
1.603965e+002	9.085712e+000
1.602698e+002	9.063164e+000
1.609404e+002	9.089094e+000
1.606654e+002	9.057527e+000
1.606500e+002	9.041743e+000
1.615245e+002	9.080074e+000
1.615276e+002	9.065419e+000
1.618830e+002	9.072183e+000
1.623867e+002	9.087967e+000
1.622601e+002	9.065419e+000
1.624301e+002	9.060909e+000
1.629337e+002	9.076692e+000
1.628812e+002	9.058654e+000
1.629771e+002	9.049636e+000
1.633881e+002	9.059781e+000
1.634839e+002	9.050763e+000
1.638949e+002	9.060909e+000
1.641761e+002	9.063164e+000
1.643461e+002	9.058654e+000
1.646273e+002	9.060909e+000
1.648900e+002	9.062036e+000
1.651156e+002	9.060909e+000
1.651558e+002	9.048508e+000
1.653073e+002	9.042870e+000
1.659037e+002	9.064292e+000
1.659068e+002	9.049636e+000
1.660768e+002	9.045126e+000
1.666917e+002	9.067674e+000
1.671027e+002	9.077820e+000
1.671429e+002	9.065419e+000
1.670904e+002	9.047381e+000
1.672048e+002	9.039488e+000
1.679866e+002	9.072183e+000
1.682493e+002	9.073311e+000
1.680855e+002	9.048508e+000
1.686449e+002	9.067674e+000
1.689075e+002	9.068801e+000
1.692073e+002	9.072183e+000
1.693031e+002	9.063164e+000
1.694360e+002	9.056399e+000
1.699212e+002	9.071056e+000
1.702766e+002	9.077820e+000
1.702426e+002	9.060909e+000
1.702272e+002	9.045126e+000
1.706011e+002	9.053018e+000
1.707526e+002	9.047381e+000
1.711079e+002	9.054145e+000
1.715004e+002	9.063164e+000
1.716889e+002	9.059781e+000
1.718404e+002	9.054145e+000
1.720474e+002	9.051890e+000
1.725511e+002	9.067674e+000
1.728880e+002	9.073311e+000
1.730023e+002	9.065419e+000
1.730426e+002	9.053018e+000
1.732125e+002	9.048508e+000
1.734196e+002	9.046254e+000
1.735339e+002	9.038361e+000
1.742230e+002	9.065419e+000
1.741149e+002	9.043998e+000
1.749153e+002	9.077820e+000
1.747701e+002	9.054145e+000
1.752182e+002	9.066547e+000
1.757033e+002	9.081202e+000
1.752059e+002	9.036106e+000
1.760433e+002	9.072183e+000
1.763245e+002	9.074438e+000
1.764760e+002	9.068801e+000
1.767386e+002	9.069929e+000
1.764822e+002	9.039488e+000
1.770230e+002	9.057527e+000
1.777121e+002	9.084585e+000
1.772332e+002	9.040616e+000
1.775144e+002	9.042870e+000
1.779254e+002	9.053018e+000
1.784662e+002	9.071056e+000
1.784878e+002	9.057527e+000
