    nm         	nN
7.165372e+001	-7.645065e+000
7.200157e+001	-7.640494e+000
7.259136e+001	-7.625261e+000
7.283550e+001	-7.625261e+000
7.299323e+001	-7.629070e+000
7.341021e+001	-7.621453e+000
7.406914e+001	-7.603172e+000
7.467624e+001	-7.587176e+000
7.450559e+001	-7.605457e+000
7.452505e+001	-7.615359e+000
7.459636e+001	-7.622976e+000
7.490964e+001	-7.619929e+000
7.511920e+001	-7.621453e+000
7.619293e+001	-7.584892e+000
7.641980e+001	-7.585653e+000
7.664666e+001	-7.586415e+000
7.632046e+001	-7.611551e+000
7.661646e+001	-7.609265e+000
7.648037e+001	-7.626022e+000
7.681093e+001	-7.622214e+000
7.753899e+001	-7.600887e+000
7.738563e+001	-7.618405e+000
7.773346e+001	-7.613836e+000
7.780477e+001	-7.621453e+000
7.815262e+001	-7.616882e+000
7.853504e+001	-7.610788e+000
7.841621e+001	-7.626785e+000
7.907516e+001	-7.608504e+000
7.900821e+001	-7.622214e+000
7.863016e+001	-7.649635e+000
7.949649e+001	-7.622214e+000
8.043195e+001	-7.591747e+000
8.036501e+001	-7.605457e+000
8.047088e+001	-7.611551e+000
8.078415e+001	-7.608504e+000
8.095917e+001	-7.611551e+000
8.063297e+001	-7.636686e+000
8.099810e+001	-7.631354e+000
8.138049e+001	-7.625261e+000
8.152094e+001	-7.629831e+000
8.247370e+001	-7.598602e+000
8.232031e+001	-7.616121e+000
8.261631e+001	-7.613836e+000
8.305058e+001	-7.605457e+000
8.272436e+001	-7.630593e+000
8.272654e+001	-7.641257e+000
8.359288e+001	-7.613836e+000
8.366419e+001	-7.621453e+000
8.437498e+001	-7.600887e+000
8.430803e+001	-7.614597e+000
8.431020e+001	-7.625261e+000
8.493458e+001	-7.608504e+000
8.516145e+001	-7.609265e+000
8.597593e+001	-7.584130e+000
8.578798e+001	-7.603172e+000
8.516797e+001	-7.641257e+000
8.560224e+001	-7.632877e+000
8.646857e+001	-7.605457e+000
8.672999e+001	-7.604696e+000
8.685315e+001	-7.610027e+000
8.690719e+001	-7.618405e+000
8.690935e+001	-7.629070e+000
8.730905e+001	-7.622214e+000
8.760505e+001	-7.619929e+000
8.762451e+001	-7.629831e+000
8.786865e+001	-7.629831e+000
8.826834e+001	-7.622976e+000
8.858162e+001	-7.619929e+000
8.925783e+001	-7.600887e+000
8.893164e+001	-7.626022e+000
8.905480e+001	-7.631354e+000
8.941992e+001	-7.626022e+000
8.980233e+001	-7.619929e+000
9.058225e+001	-7.596316e+000
9.093008e+001	-7.591747e+000
9.138162e+001	-7.582607e+000
9.138380e+001	-7.593270e+000
9.126501e+001	-7.609265e+000
9.138817e+001	-7.614597e+000
9.168414e+001	-7.612313e+000
9.234309e+001	-7.594032e+000
9.262181e+001	-7.592508e+000
9.238201e+001	-7.613836e+000
9.243605e+001	-7.622214e+000
9.299128e+001	-7.608504e+000
9.306258e+001	-7.616121e+000
9.347956e+001	-7.608504e+000
9.372371e+001	-7.608504e+000
9.407155e+001	-7.603933e+000
9.391817e+001	-7.621453e+000
9.395492e+001	-7.630593e+000
9.527063e+001	-7.583368e+000
9.535921e+001	-7.590224e+000
9.505030e+001	-7.614597e+000
9.558826e+001	-7.601648e+000
9.545217e+001	-7.618405e+000
9.593828e+001	-7.607742e+000
9.614786e+001	-7.609265e+000
9.621917e+001	-7.616882e+000
9.677439e+001	-7.603172e+000
9.738149e+001	-7.587176e+000
9.689974e+001	-7.619168e+000
9.691919e+001	-7.629070e+000
9.747444e+001	-7.615359e+000
9.777044e+001	-7.613074e+000
9.804914e+001	-7.611551e+000
9.794761e+001	-7.626785e+000
9.833003e+001	-7.620691e+000
9.807296e+001	-7.642780e+000
9.928496e+001	-7.600125e+000
9.954638e+001	-7.599364e+000
9.972140e+001	-7.602410e+000
9.958531e+001	-7.619168e+000
9.974303e+001	-7.622976e+000
1.007649e+002	-7.588700e+000
1.002659e+002	-7.621453e+000
1.006829e+002	-7.613836e+000
1.012381e+002	-7.600125e+000
1.016205e+002	-7.594032e+000
1.010523e+002	-7.629831e+000
1.015039e+002	-7.620691e+000
1.019209e+002	-7.613074e+000
1.021996e+002	-7.611551e+000
1.026338e+002	-7.603172e+000
1.027915e+002	-7.606981e+000
1.031912e+002	-7.600125e+000
1.033490e+002	-7.603933e+000
1.029018e+002	-7.634402e+000
1.035434e+002	-7.616882e+000
1.039950e+002	-7.607742e+000
1.043428e+002	-7.603172e+000
1.044314e+002	-7.610027e+000
1.048830e+002	-7.600887e+000
1.054382e+002	-7.587176e+000
1.055786e+002	-7.591747e+000
1.055290e+002	-7.604696e+000
1.053583e+002	-7.622976e+000
1.053778e+002	-7.632877e+000
1.059849e+002	-7.616882e+000
1.063845e+002	-7.610027e+000
1.065423e+002	-7.613836e+000
1.071148e+002	-7.599364e+000
1.071343e+002	-7.609265e+000
1.070673e+002	-7.622976e+000
1.070004e+002	-7.636686e+000
1.079013e+002	-7.607742e+000
1.084047e+002	-7.596316e+000
1.085969e+002	-7.598602e+000
1.086337e+002	-7.607742e+000
1.087914e+002	-7.611551e+000
1.093639e+002	-7.597079e+000
1.097636e+002	-7.590224e+000
1.093856e+002	-7.617644e+000
1.094050e+002	-7.627546e+000
1.098047e+002	-7.620691e+000
1.100143e+002	-7.622214e+000
1.103103e+002	-7.619929e+000
1.107964e+002	-7.609265e+000
1.109368e+002	-7.613836e+000
1.117168e+002	-7.590224e+000
1.116325e+002	-7.604696e+000
1.110644e+002	-7.640494e+000
1.116714e+002	-7.624499e+000
1.123650e+002	-7.604696e+000
1.125227e+002	-7.608504e+000
1.124557e+002	-7.622214e+000
1.123888e+002	-7.635925e+000
1.129786e+002	-7.620691e+000
1.134301e+002	-7.611551e+000
1.137434e+002	-7.608504e+000
1.138320e+002	-7.615359e+000
1.136095e+002	-7.635925e+000
1.139228e+002	-7.632877e+000
1.150311e+002	-7.594793e+000
1.150160e+002	-7.606219e+000
1.150700e+002	-7.614597e+000
1.147783e+002	-7.638210e+000
1.154200e+002	-7.620691e+000
1.159752e+002	-7.606981e+000
1.166169e+002	-7.589462e+000
1.163080e+002	-7.613836e+000
1.163966e+002	-7.620691e+000
1.164333e+002	-7.629831e+000
1.166256e+002	-7.632116e+000
1.177685e+002	-7.592508e+000
1.178916e+002	-7.597841e+000
1.178765e+002	-7.609265e+000
1.182589e+002	-7.603172e+000
1.187623e+002	-7.591747e+000
1.185053e+002	-7.613836e+000
1.181618e+002	-7.639733e+000
1.193911e+002	-7.596316e+000
1.197735e+002	-7.590224e+000
1.193781e+002	-7.618405e+000
1.195704e+002	-7.620691e+000
1.200911e+002	-7.608504e+000
1.201624e+002	-7.616121e+000
1.207522e+002	-7.600887e+000
1.204433e+002	-7.625261e+000
1.206010e+002	-7.629070e+000
1.214155e+002	-7.603933e+000
1.219707e+002	-7.590224e+000
1.229408e+002	-7.558232e+000
1.221652e+002	-7.603172e+000
1.220291e+002	-7.619929e+000
1.227745e+002	-7.597841e+000
1.231223e+002	-7.593270e+000
1.231936e+002	-7.600887e+000
1.234378e+002	-7.600887e+000
1.231462e+002	-7.624499e+000
1.237705e+002	-7.607742e+000
1.237900e+002	-7.617644e+000
1.238613e+002	-7.625261e+000
1.243301e+002	-7.615359e+000
1.242804e+002	-7.628308e+000
1.250085e+002	-7.606981e+000
1.257020e+002	-7.587176e+000
1.252203e+002	-7.619168e+000
1.252397e+002	-7.629070e+000
1.262962e+002	-7.593270e+000
1.261601e+002	-7.610027e+000
1.260067e+002	-7.627546e+000
1.260089e+002	-7.638210e+000
1.265296e+002	-7.626022e+000
1.273268e+002	-7.601648e+000
1.275709e+002	-7.601648e+000
1.272793e+002	-7.625261e+000
1.271605e+002	-7.641257e+000
1.273874e+002	-7.642018e+000
1.284611e+002	-7.605457e+000
1.284805e+002	-7.615359e+000
1.289321e+002	-7.606219e+000
1.295737e+002	-7.588700e+000
1.294377e+002	-7.605457e+000
1.295954e+002	-7.609265e+000
1.299086e+002	-7.606219e+000
1.298763e+002	-7.618405e+000
1.302241e+002	-7.613836e+000
1.304855e+002	-7.613074e+000
1.305395e+002	-7.621453e+000
1.313367e+002	-7.597079e+000
1.312871e+002	-7.610027e+000
1.314794e+002	-7.612313e+000
1.317408e+002	-7.611551e+000
1.320368e+002	-7.609265e+000
1.320736e+002	-7.618405e+000
1.323695e+002	-7.616121e+000
1.326310e+002	-7.615359e+000
1.331343e+002	-7.603933e+000
1.328946e+002	-7.625261e+000
1.330004e+002	-7.631354e+000
1.336421e+002	-7.613836e+000
1.340072e+002	-7.608504e+000
1.332489e+002	-7.652682e+000
1.337178e+002	-7.642780e+000
1.347569e+002	-7.607742e+000
1.351912e+002	-7.599364e+000
1.351069e+002	-7.613836e+000
1.346425e+002	-7.645065e+000
1.350422e+002	-7.638210e+000
1.353382e+002	-7.635925e+000
1.362391e+002	-7.606981e+000
1.366215e+002	-7.600887e+000
1.366064e+002	-7.612313e+000
1.367641e+002	-7.616121e+000
1.364379e+002	-7.641257e+000
1.370450e+002	-7.625261e+000
1.376002e+002	-7.611551e+000
1.376197e+002	-7.621453e+000
1.377947e+002	-7.624499e+000
1.384363e+002	-7.606981e+000
1.382484e+002	-7.626022e+000
1.385790e+002	-7.622214e+000
1.390478e+002	-7.612313e+000
1.392228e+002	-7.615359e+000
1.395707e+002	-7.610788e+000
1.398494e+002	-7.609265e+000
1.397478e+002	-7.624499e+000
1.401648e+002	-7.616882e+000
1.402015e+002	-7.626022e+000
1.406704e+002	-7.616121e+000
1.406898e+002	-7.626022e+000
1.404328e+002	-7.648111e+000
1.413164e+002	-7.619929e+000
1.418198e+002	-7.608504e+000
1.423405e+002	-7.596316e+000
1.423081e+002	-7.608504e+000
1.422584e+002	-7.621453e+000
1.427791e+002	-7.609265e+000
1.429887e+002	-7.610788e+000
1.430081e+002	-7.620691e+000
1.429584e+002	-7.633639e+000
1.430297e+002	-7.641257e+000
1.435504e+002	-7.629070e+000
1.438810e+002	-7.625261e+000
1.439696e+002	-7.632116e+000
1.437989e+002	-7.650397e+000
1.445788e+002	-7.626785e+000
1.453069e+002	-7.605457e+000
1.451017e+002	-7.625261e+000
1.457088e+002	-7.609265e+000
1.458665e+002	-7.613074e+000
1.461452e+002	-7.611551e+000
1.461474e+002	-7.622214e+000
1.467199e+002	-7.607742e+000
1.472579e+002	-7.594793e+000
1.476057e+002	-7.590224e+000
