    nm         	nN
1.298670e+002	-3.207877e-002
1.303925e+002	-1.935498e-002
1.300233e+002	-4.708824e-002
1.305654e+002	-3.361523e-002
1.309584e+002	-2.688508e-002
1.309372e+002	-3.888504e-002
1.318604e+002	-8.180101e-003
1.321374e+002	-6.694379e-003
1.321659e+002	-1.644673e-002
1.318132e+002	-4.343100e-002
1.324713e+002	-2.471357e-002
1.324832e+002	-3.521512e-002
1.328265e+002	-3.073257e-002
1.329543e+002	-3.598970e-002
1.335793e+002	-1.877066e-002
1.342871e+002	2.194602e-003
1.337522e+002	-3.303092e-002
1.335818e+002	-5.177372e-002
1.339251e+002	-4.729118e-002
1.345335e+002	-3.082136e-002
1.349265e+002	-2.409120e-002
1.348224e+002	-3.983719e-002
1.350828e+002	-3.910067e-002
1.351610e+002	-4.660540e-002
1.356202e+002	-3.687841e-002
1.360795e+002	-2.715144e-002
1.370525e+002	5.801105e-003
1.370809e+002	-3.951232e-003
1.371425e+002	-1.220518e-002
1.370881e+002	-2.570376e-002
1.368183e+002	-4.894180e-002
1.372444e+002	-4.071323e-002
1.374220e+002	-4.372274e-002
1.371522e+002	-6.696099e-002
1.374623e+002	-6.397685e-002
1.385678e+002	-2.503066e-002
1.388117e+002	-2.504334e-002
1.387076e+002	-4.078933e-002
1.389349e+002	-4.155122e-002
1.390462e+002	-4.755754e-002
1.394558e+002	-4.007818e-002
1.398984e+002	-3.110041e-002
1.405731e+002	-1.163354e-002
1.405022e+002	-2.588133e-002
1.405472e+002	-3.488448e-002
1.405591e+002	-4.538603e-002
1.409023e+002	-4.090348e-002
1.407154e+002	-6.039571e-002
1.414729e+002	-3.718283e-002
1.420648e+002	-2.146221e-002
1.424081e+002	-1.697944e-002
1.421051e+002	-4.171611e-002
1.425478e+002	-3.273834e-002
1.432556e+002	-1.177306e-002
1.431515e+002	-2.751927e-002
1.430142e+002	-4.476366e-002
1.429433e+002	-5.901146e-002
1.435020e+002	-4.478903e-002
1.439613e+002	-3.506205e-002
1.447520e+002	-1.035076e-002
1.443164e+002	-4.108106e-002
1.441792e+002	-5.832568e-002
1.451355e+002	-2.612232e-002
1.454291e+002	-2.388740e-002
1.451924e+002	-4.562702e-002
1.455854e+002	-3.889686e-002
1.460447e+002	-2.916988e-002
1.463051e+002	-2.843336e-002
1.464496e+002	-3.294127e-002
1.468923e+002	-2.396350e-002
1.467882e+002	-3.970948e-002
1.473137e+002	-2.698569e-002
1.474250e+002	-3.299201e-002
1.479672e+002	-1.951900e-002
1.477802e+002	-3.901102e-002
1.483389e+002	-2.478881e-002
1.488976e+002	-1.056638e-002
1.486112e+002	-3.455384e-002
1.491036e+002	-2.332845e-002
