    nm         	nN
1.387869e+002	-3.048071e-002
1.385589e+002	-4.841332e-002
1.386356e+002	-5.477304e-002
1.391259e+002	-4.542515e-002
1.394638e+002	-4.186372e-002
1.403459e+002	-1.763406e-002
1.404008e+002	-2.482054e-002
1.407822e+002	-1.960556e-002
1.405978e+002	-3.588555e-002
1.404786e+002	-4.968525e-002
1.404247e+002	-6.100556e-002
1.410238e+002	-4.752293e-002
1.416447e+002	-3.321446e-002
1.418520e+002	-3.461361e-002
1.419504e+002	-4.014657e-002
1.425278e+002	-2.749161e-002
1.428004e+002	-2.641046e-002
1.431600e+002	-2.202225e-002
1.423444e+002	-6.227659e-002
1.427476e+002	-5.623576e-002
1.434337e+002	-3.944698e-002
1.434016e+002	-4.993963e-002
1.439572e+002	-3.811144e-002
1.443821e+002	-3.124292e-002
1.442412e+002	-4.586939e-002
1.444485e+002	-4.726854e-002
1.448299e+002	-4.205356e-002
1.453420e+002	-3.187890e-002
1.456799e+002	-2.831744e-002
1.456913e+002	-3.715746e-002
1.459421e+002	-3.690308e-002
1.456706e+002	-5.649012e-002
1.460520e+002	-5.127514e-002
1.464987e+002	-4.357988e-002
1.467931e+002	-4.167195e-002
1.471528e+002	-3.728465e-002
1.470554e+002	-5.025759e-002
1.471103e+002	-5.744317e-002
1.479924e+002	-3.321443e-002
1.484826e+002	-2.386562e-002
1.479281e+002	-5.420061e-002
1.485490e+002	-3.989122e-002
1.486475e+002	-4.542418e-002
1.487024e+002	-5.261068e-002
1.498239e+002	-1.928752e-002
1.505971e+002	8.083053e-004
1.501732e+002	-2.456518e-002
1.500323e+002	-3.919163e-002
1.503919e+002	-3.480435e-002
1.509040e+002	-2.462877e-002
1.512854e+002	-1.941379e-002
1.509703e+002	-4.065438e-002
1.509817e+002	-4.949440e-002
1.511020e+002	-5.419969e-002
1.517229e+002	-3.989120e-002
1.518649e+002	-4.377064e-002
1.523986e+002	-3.276922e-002
1.527148e+002	-3.003453e-002
1.530309e+002	-2.729984e-002
1.525200e+002	-5.598039e-002
1.529885e+002	-4.745927e-002
1.533917e+002	-4.141753e-002
1.535119e+002	-4.612373e-002
1.542634e+002	-2.685466e-002
1.543836e+002	-3.156086e-002
1.549609e+002	-1.890499e-002
1.549288e+002	-2.939855e-002
1.554409e+002	-1.922298e-002
1.556264e+002	-2.144888e-002
1.551154e+002	-5.012943e-002
1.553228e+002	-5.152856e-002
1.563571e+002	-2.151248e-002
1.566733e+002	-1.877779e-002
1.569677e+002	-1.686986e-002
1.566961e+002	-3.645691e-002
1.567511e+002	-4.364342e-002
1.570672e+002	-4.090873e-002
1.571874e+002	-4.561492e-002
1.577212e+002	-3.461258e-002
1.576674e+002	-4.593198e-002
1.578094e+002	-4.981142e-002
1.584085e+002	-3.632971e-002
1.584199e+002	-4.516881e-002
1.585619e+002	-4.904824e-002
1.590304e+002	-4.052713e-002
1.595860e+002	-2.869803e-002
1.593144e+002	-4.828507e-002
1.593476e+002	-5.629833e-002
1.598596e+002	-4.612277e-002
1.603064e+002	-3.842841e-002
1.609054e+002	-2.494670e-002
1.610910e+002	-2.717169e-002
1.611895e+002	-3.270465e-002
1.615927e+002	-2.666290e-002
1.615823e+002	-3.632970e-002
1.617243e+002	-4.020912e-002
1.617793e+002	-4.739470e-002
1.623784e+002	-3.391299e-002
1.627598e+002	-2.869802e-002
1.631848e+002	-2.183042e-002
1.630656e+002	-3.563011e-002
1.627723e+002	-5.604393e-002
1.628055e+002	-6.405627e-002
1.637093e+002	-3.900076e-002
1.640254e+002	-3.626608e-002
1.643416e+002	-3.353140e-002
1.645706e+002	-3.410377e-002
1.651915e+002	-1.979529e-002
1.653553e+002	-2.284704e-002
1.650620e+002	-4.326086e-002
1.654652e+002	-3.722003e-002
1.655201e+002	-4.440562e-002
1.663151e+002	-2.348302e-002
1.664789e+002	-2.653568e-002
1.663597e+002	-4.033537e-002
1.663929e+002	-4.834862e-002
1.662084e+002	-6.462862e-002
1.665899e+002	-5.941364e-002
1.664054e+002	-7.569364e-002
1.673745e+002	-4.815782e-002
1.681477e+002	-2.806201e-002
1.680938e+002	-3.938140e-002
1.682141e+002	-4.408761e-002
1.681167e+002	-5.706053e-002
1.689552e+002	-3.448441e-002
1.696631e+002	-1.686888e-002
1.695657e+002	-2.984273e-002
1.702083e+002	-1.470749e-002
1.705462e+002	-1.114604e-002
1.703400e+002	-2.825278e-002
1.701337e+002	-4.535954e-002
1.704934e+002	-4.097132e-002
1.708966e+002	-3.492958e-002
1.709515e+002	-4.211608e-002
1.717030e+002	-2.284701e-002
1.718450e+002	-2.672644e-002
1.715299e+002	-4.796611e-002
1.717808e+002	-4.771172e-002
1.719663e+002	-4.993761e-002
1.721301e+002	-5.299029e-002
1.726203e+002	-4.364240e-002
1.733936e+002	-2.354657e-002
1.731003e+002	-4.396038e-002
1.734164e+002	-4.122569e-002
1.731666e+002	-5.998597e-002
1.737440e+002	-4.733011e-002
1.740819e+002	-4.376958e-002
1.747027e+002	-2.946019e-002
1.753671e+002	-1.349819e-002
1.750956e+002	-3.308523e-002
1.748023e+002	-5.349906e-002
1.748572e+002	-6.068554e-002
1.758046e+002	-3.397560e-002
1.757507e+002	-4.529499e-002
1.760233e+002	-4.421385e-002
1.765353e+002	-3.403917e-002
1.764814e+002	-4.535858e-002
1.765146e+002	-5.337183e-002
1.771572e+002	-3.823659e-002
1.774516e+002	-3.632869e-002
1.773542e+002	-4.930161e-002
1.781927e+002	-2.672550e-002
1.786830e+002	-1.737761e-002
1.785856e+002	-3.035053e-002
1.788799e+002	-2.844261e-002
1.791526e+002	-2.736146e-002
1.794252e+002	-2.628031e-002
1.798501e+002	-1.941271e-002
1.799921e+002	-2.329122e-002
1.802865e+002	-2.138421e-002
1.797973e+002	-4.923799e-002
1.800264e+002	-4.981037e-002
1.805602e+002	-3.880805e-002
1.810722e+002	-2.863340e-002
1.814536e+002	-2.341843e-002
1.815956e+002	-2.729785e-002
1.821512e+002	-1.546968e-002
1.818796e+002	-3.505674e-002
1.820652e+002	-3.728173e-002
1.817501e+002	-5.852231e-002
1.815874e+002	-7.397553e-002
1.824912e+002	-4.892003e-002
1.829379e+002	-4.122477e-002
1.833194e+002	-3.600980e-002
1.838749e+002	-2.418161e-002
1.839952e+002	-2.888782e-002
1.839195e+002	-4.103397e-002
1.839309e+002	-4.987400e-002
1.839423e+002	-5.871311e-002
