    nm         	nN
1.488245e+002	-4.555934e+000
1.493341e+002	-4.543933e+000
1.496446e+002	-4.540933e+000
1.497726e+002	-4.546183e+000
1.501163e+002	-4.541683e+000
1.502443e+002	-4.546933e+000
1.503557e+002	-4.552934e+000
1.505998e+002	-4.552934e+000
1.508938e+002	-4.550684e+000
1.512043e+002	-4.547684e+000
1.521120e+002	-4.517680e+000
1.522732e+002	-4.521431e+000
1.522021e+002	-4.535682e+000
1.519818e+002	-4.556684e+000
1.522259e+002	-4.556684e+000
1.522544e+002	-4.566435e+000
1.520838e+002	-4.585187e+000
1.522947e+002	-4.586687e+000
1.533352e+002	-4.550684e+000
1.534798e+002	-4.555184e+000
1.540060e+002	-4.542433e+000
1.541008e+002	-4.549184e+000
1.538307e+002	-4.572436e+000
1.541080e+002	-4.570936e+000
1.542360e+002	-4.576186e+000
1.547953e+002	-4.561935e+000
1.552054e+002	-4.554434e+000
1.554495e+002	-4.554434e+000
1.553785e+002	-4.568685e+000
1.557553e+002	-4.562685e+000
1.559497e+002	-4.564935e+000
1.561607e+002	-4.566435e+000
1.564877e+002	-4.562685e+000
1.567817e+002	-4.560435e+000
1.571917e+002	-4.552934e+000
1.567059e+002	-4.585937e+000
1.571325e+002	-4.577686e+000
1.571776e+002	-4.586687e+000
1.572227e+002	-4.595688e+000
1.581470e+002	-4.564935e+000
1.579598e+002	-4.584437e+000
1.586187e+002	-4.565685e+000
1.588628e+002	-4.565685e+000
1.595549e+002	-4.545433e+000
1.597161e+002	-4.549184e+000
1.599602e+002	-4.549184e+000
1.604366e+002	-4.538682e+000
1.603987e+002	-4.551434e+000
1.609083e+002	-4.539432e+000
1.606879e+002	-4.560435e+000
1.606666e+002	-4.572436e+000
1.614748e+002	-4.546933e+000
1.619347e+002	-4.537182e+000
1.622451e+002	-4.534182e+000
1.622239e+002	-4.546183e+000
1.622523e+002	-4.555934e+000
1.626624e+002	-4.548434e+000
1.630060e+002	-4.543933e+000
1.629184e+002	-4.558935e+000
1.633118e+002	-4.552184e+000
1.632242e+002	-4.567185e+000
1.636508e+002	-4.558935e+000
1.646581e+002	-4.524431e+000
1.645704e+002	-4.539432e+000
1.644330e+002	-4.556684e+000
1.650090e+002	-4.541683e+000
1.646559e+002	-4.568685e+000
1.651654e+002	-4.556684e+000
1.657580e+002	-4.540933e+000
1.656869e+002	-4.555184e+000
1.657154e+002	-4.564935e+000
1.662415e+002	-4.552184e+000
1.665189e+002	-4.550684e+000
1.665474e+002	-4.560435e+000
1.667251e+002	-4.563435e+000
1.671186e+002	-4.556684e+000
1.675950e+002	-4.546183e+000
1.678557e+002	-4.545433e+000
1.678676e+002	-4.555934e+000
1.676970e+002	-4.574686e+000
1.682729e+002	-4.559685e+000
1.688987e+002	-4.542433e+000
1.690101e+002	-4.548434e+000
1.690717e+002	-4.556684e+000
1.697306e+002	-4.537932e+000
1.693775e+002	-4.564935e+000
1.692733e+002	-4.580686e+000
1.697165e+002	-4.571686e+000
1.706740e+002	-4.539432e+000
1.706361e+002	-4.552184e+000
1.709632e+002	-4.548434e+000
1.714894e+002	-4.535682e+000
1.714349e+002	-4.549184e+000
1.714634e+002	-4.558935e+000
1.716743e+002	-4.560435e+000
1.722005e+002	-4.547684e+000
1.726769e+002	-4.537182e+000
1.729045e+002	-4.537932e+000
1.731320e+002	-4.538682e+000
1.733596e+002	-4.539432e+000
1.736203e+002	-4.538682e+000
1.737151e+002	-4.545433e+000
1.739925e+002	-4.543933e+000
1.741205e+002	-4.549184e+000
1.745803e+002	-4.539432e+000
1.743599e+002	-4.560435e+000
1.746870e+002	-4.556684e+000
1.752795e+002	-4.540933e+000
1.753578e+002	-4.548434e+000
1.753531e+002	-4.559685e+000
1.755143e+002	-4.563435e+000
1.762395e+002	-4.541683e+000
1.764505e+002	-4.543183e+000
1.766117e+002	-4.546933e+000
1.766733e+002	-4.555184e+000
1.771995e+002	-4.542433e+000
1.772943e+002	-4.549184e+000
1.775716e+002	-4.547684e+000
1.780315e+002	-4.537932e+000
1.779272e+002	-4.553684e+000
1.783041e+002	-4.547684e+000
1.784653e+002	-4.551434e+000
1.788089e+002	-4.546933e+000
1.784393e+002	-4.574686e+000
1.787332e+002	-4.572436e+000
