    nm         	nN
1.493628e+002	4.444568e-002
1.496236e+002	4.520082e-002
1.496687e+002	3.620088e-002
1.505436e+002	6.472040e-002
1.501240e+002	3.470959e-002
1.497376e+002	6.199112e-003
1.504797e+002	2.871596e-002
1.510227e+002	4.222770e-002
1.511342e+002	3.622933e-002
1.518929e+002	5.949612e-002
1.519214e+002	4.974580e-002
1.518337e+002	3.474277e-002
1.521610e+002	3.849945e-002
1.526210e+002	4.825924e-002
1.532801e+002	6.702370e-002
1.529103e+002	3.926406e-002
1.528226e+002	2.426103e-002
1.530835e+002	2.501616e-002
1.538754e+002	4.978372e-002
1.540865e+002	4.828768e-002
1.539324e+002	3.028310e-002
1.545418e+002	4.679639e-002
1.546698e+002	4.154840e-002
1.547647e+002	3.479965e-002
1.543451e+002	4.788390e-003
1.550208e+002	2.430368e-002
1.556800e+002	4.306814e-002
1.559077e+002	4.232249e-002
1.560689e+002	3.857529e-002
1.565953e+002	5.133663e-002
1.561425e+002	1.982505e-002
1.570506e+002	4.984534e-002
1.575106e+002	5.960513e-002
1.572238e+002	3.559743e-002
1.573850e+002	3.185023e-002
1.580774e+002	5.211546e-002
1.579731e+002	3.636204e-002
1.580348e+002	2.811250e-002
1.577977e+002	6.355533e-003
1.580918e+002	8.611435e-003
1.584190e+002	1.236857e-002
1.587130e+002	1.462447e-002
1.597871e+002	5.214865e-002
1.603799e+002	6.791154e-002
1.606076e+002	6.716589e-002
1.606858e+002	5.966674e-002
1.608637e+002	5.666994e-002
1.609420e+002	4.917079e-002
1.608543e+002	3.416775e-002
1.614305e+002	4.918027e-002
1.613096e+002	3.267646e-002
1.619688e+002	5.144091e-002
1.621964e+002	5.069527e-002
1.623577e+002	4.694806e-002
1.627347e+002	5.295591e-002
1.627466e+002	4.245521e-002
1.627585e+002	3.195450e-002
1.628202e+002	2.370498e-002
1.635623e+002	4.622137e-002
1.642879e+002	6.798738e-002
1.643163e+002	5.823707e-002
1.642287e+002	4.323404e-002
1.650704e+002	7.025278e-002
1.651321e+002	6.200324e-002
1.654925e+002	6.726069e-002
1.653052e+002	4.775533e-002
1.656657e+002	5.301279e-002
1.652958e+002	2.525314e-002
1.659384e+002	4.326722e-002
1.660333e+002	3.651845e-002
1.662111e+002	3.352165e-002
1.668371e+002	5.078532e-002
1.673303e+002	6.204589e-002
1.673920e+002	5.379635e-002
1.674869e+002	4.704760e-002
1.679303e+002	5.605700e-002
1.685396e+002	7.257030e-002
1.680370e+002	3.880755e-002
1.687128e+002	5.832238e-002
1.690234e+002	6.132868e-002
1.686702e+002	3.431943e-002
1.690140e+002	3.882650e-002
1.695570e+002	5.233823e-002
1.699838e+002	6.059725e-002
1.701617e+002	5.760043e-002
1.701072e+002	4.409818e-002
1.698203e+002	2.009048e-002
1.704463e+002	3.735416e-002
1.708565e+002	4.486279e-002
1.709348e+002	3.736364e-002
1.710463e+002	3.136527e-002
1.714565e+002	3.887389e-002
1.720161e+002	5.313602e-002
1.726255e+002	6.964931e-002
1.727867e+002	6.590212e-002
1.727820e+002	5.465102e-002
1.733416e+002	6.891315e-002
1.733701e+002	5.916283e-002
1.737803e+002	6.667146e-002
1.733275e+002	3.515988e-002
1.737709e+002	4.416928e-002
1.737994e+002	3.441896e-002
1.738777e+002	2.691981e-002
1.744207e+002	4.043155e-002
1.750964e+002	5.994640e-002
1.749092e+002	4.044104e-002
1.752530e+002	4.494810e-002
1.754972e+002	4.495284e-002
1.754261e+002	3.070020e-002
1.758861e+002	4.045999e-002
1.759810e+002	3.371124e-002
1.766402e+002	5.247569e-002
1.767849e+002	4.797810e-002
1.772283e+002	5.698751e-002
1.776551e+002	6.524652e-002
1.774844e+002	4.649154e-002
1.775461e+002	3.824201e-002
1.776907e+002	3.374441e-002
1.787316e+002	6.976781e-002
1.791086e+002	7.577566e-002
1.788550e+002	5.326874e-002
1.790992e+002	5.327348e-002
1.790281e+002	3.902084e-002
1.789902e+002	2.626896e-002
1.797822e+002	5.103653e-002
1.799600e+002	4.803972e-002
1.798723e+002	3.303668e-002
1.801830e+002	3.604297e-002
1.807093e+002	4.880433e-002
1.807544e+002	3.980440e-002
1.808327e+002	3.230525e-002
1.815251e+002	5.257049e-002
1.815867e+002	4.432095e-002
1.817314e+002	3.982336e-002
1.819425e+002	3.832732e-002
1.822697e+002	4.208400e-002
1.826633e+002	4.884225e-002
1.829407e+002	5.034776e-002
1.827203e+002	2.934161e-002
1.829977e+002	3.084714e-002
1.832917e+002	3.310304e-002
1.836854e+002	3.986128e-002
1.846101e+002	7.063195e-002
1.840079e+002	3.236687e-002
1.844015e+002	3.912511e-002
1.843636e+002	2.637324e-002
1.847406e+002	3.238109e-002
1.848023e+002	2.413155e-002
1.850465e+002	2.413630e-002
1.850418e+002	1.288520e-002
1.858172e+002	3.690238e-002
1.865427e+002	5.866840e-002
1.861895e+002	3.165914e-002
1.862014e+002	2.115843e-002
1.867610e+002	3.542056e-002
1.870052e+002	3.542530e-002
1.872162e+002	3.392927e-002
1.879750e+002	5.719605e-002
1.876715e+002	3.243797e-002
1.884635e+002	5.720553e-002
1.883592e+002	4.145212e-002
1.881055e+002	1.894519e-002
1.889473e+002	4.596392e-002
1.891583e+002	4.446789e-002
1.891536e+002	3.321679e-002
1.895306e+002	3.922464e-002
1.894595e+002	2.497200e-002
1.896208e+002	2.122479e-002
1.898650e+002	2.122953e-002
1.903748e+002	3.324049e-002
